43521|COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO PARA LA CONSTRUCCIÓN Y LA MINERÍA
43522|COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO PARA LA INDUSTRIA MANUFACTURERA
43531|COMERCIO AL POR MAYOR DE MAQUINARIA Y EQUIPO PARA LOS SERVICIOS Y PARA ACTIVIDADES COMERCIALES
43541|COMERCIO AL POR MAYOR DE MAQUINARIA, MOBILIARIO Y EQUIPO DE USO GENERAL
43611|COMERCIO AL POR MAYOR DE CAMIONES
43711|INTERMEDIACIÓN AL POR MAYOR
43721|COMERCIO AL POR MAYOR POR MEDIOS MASIVOS DE COMUNICACIÓN Y OTROS MEDIOS
46111|COMERCIO AL POR MENOR EN TIENDAS DE ABARROTES, ULTRAMARINOS Y MISCELÁNEAS
46112|COMERCIO AL POR MENOR DE CARNES
46113|COMERCIO AL POR MENOR DE FRUTAS Y VERDURAS FRESCAS
46114|COMERCIO AL POR MENOR DE HUEVO
46115|COMERCIO AL POR MENOR DE SEMILLAS Y GRANOS ALIMENTICIOS, ESPECIAS Y CHILES SECOS
46116|COMERCIO AL POR MENOR DE LECHE PROCESADA, OTROS PRODUCTOS LÁCTEOS Y EMBUTIDOS
46117|COMERCIO AL POR MENOR DE DULCES Y MATERIAS PRIMAS PARA REPOSTERÍA
46119|COMERCIO AL POR MENOR DE OTROS ALIMENTOS
46121|COMERCIO AL POR MENOR DE BEBIDAS
46122|COMERCIO AL POR MENOR DE CIGARROS, PUROS Y TABACO
46211|COMERCIO AL POR MENOR EN TIENDAS DE AUTOSERVICIO
46221|COMERCIO AL POR MENOR EN TIENDAS DEPARTAMENTALES
46311|COMERCIO AL POR MENOR DE PRODUCTOS TEXTILES, EXCEPTO ROPA
46321|COMERCIO AL POR MENOR DE ROPA Y ACCESORIOS DE VESTIR
46331|COMERCIO AL POR MENOR DE CALZADO
46411|COMERCIO AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y NATURISTAS
46412|COMERCIO AL POR MENOR DE LENTES Y APARATOS ORTOPÉDICOS
46511|COMERCIO AL POR MENOR DE ARTÍCULOS DE PERFUMERÍA Y JOYERÍA
46521|COMERCIO AL POR MENOR DE ARTÍCULOS PARA EL ESPARCIMIENTO
46531|COMERCIO AL POR MENOR DE ARTÍCULOS DE PAPELERÍA, LIBROS Y PERIÓDICOS
46591|COMERCIO AL POR MENOR DE MASCOTAS, REGALOS, ARTÍCULOS RELIGIOSOS, ARTESANÍAS, ARTÍCULOS EN TIENDAS IMPORTADORAS Y OTROS ARTÍCULOS DE USO PERSONAL
46611|COMERCIO AL POR MENOR DE MUEBLES PARA EL HOGAR Y OTROS ENSERES DOMÉSTICOS
46621|COMERCIO AL POR MENOR DE COMPUTADORAS, TELÉFONOS Y OTROS APARATOS DE COMUNICACIÓN
46631|COMERCIO AL POR MENOR DE ARTÍCULOS PARA LA DECORACIÓN DE INTERIORES
46641|COMERCIO AL POR MENOR DE ARTÍCULOS USADOS
46711|COMERCIO AL POR MENOR DE ARTÍCULOS DE FERRETERÍA, TLAPALERÍA Y VIDRIOS
46811|COMERCIO AL POR MENOR DE AUTOMÓVILES Y CAMIONETAS
46821|COMERCIO AL POR MENOR DE PARTES Y REFACCIONES PARA AUTOMÓVILES, CAMIONETAS Y CAMIONES
46831|COMERCIO AL POR MENOR DE MOTOCICLETAS Y OTROS VEHÍCULOS DE MOTOR
46841|COMERCIO AL POR MENOR DE COMBUSTIBLES
46842|COMERCIO AL POR MENOR DE ACEITES Y GRASAS LUBRICANTES, ADITIVOS Y SIMILARES
46911|INTERMEDIACIÓN AL POR MENOR
46921|COMERCIO AL POR MENOR POR MEDIOS MASIVOS DE COMUNICACIÓN Y OTROS MEDIOS
48111|TRANSPORTE AÉREO REGULAR
48121|TRANSPORTE AÉREO NO REGULAR
48211|TRANSPORTE POR FERROCARRIL
48311|TRANSPORTE MARÍTIMO
48321|TRANSPORTE POR AGUAS INTERIORES
48411|AUTOTRANSPORTE LOCAL DE CARGA GENERAL
48412|AUTOTRANSPORTE FORÁNEO DE CARGA GENERAL 
48421|SERVICIO DE MUDANZAS
48422|AUTOTRANSPORTE LOCAL DE CARGA ESPECIALIZADO, EXCEPTO MUDANZAS
48423|AUTOTRANSPORTE FORÁNEO DE CARGA ESPECIALIZADO, EXCEPTO MUDANZAS
48511|TRANSPORTE COLECTIVO DE PASAJEROS URBANO Y SUBURBANO
48521|TRANSPORTE DE PASAJEROS INTERURBANO Y RURAL
48531|SERVICIO DE TAXIS
48532|SERVICIO DE LIMUSINAS
48541|TRANSPORTE ESCOLAR Y DE PERSONAL
48551|ALQUILER DE AUTOBUSES CON CHOFER
48599|OTRO TRANSPORTE TERRESTRE DE PASAJEROS
48611|TRANSPORTE DE PETRÓLEO CRUDO POR DUCTOS
48621|TRANSPORTE DE GAS NATURAL POR DUCTOS
48691|TRANSPORTE POR DUCTOS DE PRODUCTOS REFINADOS DEL PETRÓLEO
48699|TRANSPORTE POR DUCTOS DE OTROS PRODUCTOS, EXCEPTO DE PRODUCTOS REFINADOS DEL PETRÓLEO
48711|TRANSPORTE TURÍSTICO POR TIERRA
48721|TRANSPORTE TURÍSTICO POR AGUA
48799|OTRO TRANSPORTE TURÍSTICO
48811|OPERACIONES AEROPORTUARIAS
48819|OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE AÉREO
48821|SERVICIOS RELACIONADOS CON EL TRANSPORTE POR FERROCARRIL
48831|ADMINISTRACIÓN DE PUERTOS Y MUELLES
48832|SERVICIOS DE CARGA Y DESCARGA PARA EL TRANSPORTE POR AGUA
48833|SERVICIOS PARA LA NAVEGACIÓN POR AGUA
48839|OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE POR AGUA
48841|REMOLQUE DE VEHÍCULOS DE MOTOR
48849|OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE POR CARRETERA
48851|SERVICIOS DE INTERMEDIACIÓN PARA EL TRANSPORTE DE CARGA
48899|OTROS SERVICIOS RELACIONADOS CON EL TRANSPORTE
49111|SERVICIOS POSTALES
49211|SERVICIOS DE MENSAJERÍA Y PAQUETERÍA FORÁNEA
49221|SERVICIOS DE MENSAJERÍA Y PAQUETERÍA LOCAL
49311|ALMACENAMIENTO GENERAL SIN INSTALACIONES ESPECIALIZADAS
49312|ALMACENAMIENTO CON REFRIGERACIÓN
49313|ALMACENAMIENTO DE PRODUCTOS AGROPECUARIOS QUE NO REQUIEREN REFRIGERACIÓN
49319|OTROS SERVICIOS DE ALMACENAMIENTO CON INSTALACIONES ESPECIALIZADAS
51111|EDICIÓN DE PERIÓDICOS, EXCEPTO A TRAVÉS DE INTERNET
51112|EDICIÓN DE REVISTAS Y OTRAS PUBLICACIONES PERIÓDICAS, EXCEPTO A TRAVÉS DE INTERNET
51113|EDICIÓN DE LIBROS, EXCEPTO A TRAVÉS DE INTERNET
51114|EDICIÓN DE DIRECTORIOS Y DE LISTAS DE CORREO, EXCEPTO A TRAVÉS DE INTERNET
51119|EDICIÓN DE OTROS MATERIALES, EXCEPTO A TRAVÉS DE INTERNET
51121|EDICIÓN DE SOFTWARE, EXCEPTO A TRAVÉS DE INTERNET
51211|PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS, PROGRAMAS PARA LA TELEVISIÓN Y OTROS MATERIALES AUDIOVISUALES
51212|DISTRIBUCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y OTROS MATERIALES AUDIOVISUALES
51213|EXHIBICIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS Y OTROS MATERIALES AUDIOVISUALES
51219|SERVICIOS DE POSTPRODUCCIÓN Y OTROS SERVICIOS PARA LA INDUSTRIA FÍLMICA Y DEL VIDEO
51221|PRODUCTORAS DISCOGRÁFICAS
51222|PRODUCCIÓN Y DISTRIBUCIÓN DE DISCOS Y CINTAS MAGNETOFÓNICAS
51223|EDITORAS DE MÚSICA
51224|GRABACIÓN DE DISCOS Y CINTAS MAGNETOFÓNICAS
51229|OTROS SERVICIOS DE GRABACIÓN DEL SONIDO
51511|TRANSMISIÓN DE PROGRAMAS DE RADIO, EXCEPTO A TRAVÉS DE INTERNET
51512|TRANSMISIÓN DE PROGRAMAS DE TELEVISIÓN, EXCEPTO A TRAVÉS DE INTERNET
51521|PRODUCCIÓN DE PROGRAMACIÓN DE CANALES PARA SISTEMAS DE TELEVISIÓN POR CABLE O SATELITALES, EXCEPTO A TRAVÉS DE INTERNET
51611|CREACIÓN Y DIFUSIÓN DE CONTENIDO EXCLUSIVAMENTE A TRAVÉS DE INTERNET
51711|TELEFONÍA TRADICIONAL, TELEGRAFÍA Y OTRAS TELECOMUNICACIONES ALÁMBRICAS
51721|TELEFONÍA CELULAR Y OTRAS TELECOMUNICACIONES INALÁMBRICAS, EXCEPTO LOS SERVICIOS DE SATÉLITES
51731|REVENTA DE SERVICIOS DE TELECOMUNICACIONES
51741|SERVICIOS DE SATÉLITES
51751|DISTRIBUCIÓN POR SUSCRIPCIÓN DE PROGRAMAS DE TELEVISIÓN, EXCEPTO A TRAVÉS DE INTERNET
51791|OTROS SERVICIOS DE TELECOMUNICACIONES
51811|PROVEEDORES DE ACCESO A INTERNET Y SERVICIOS DE BÚSQUEDA EN LA RED
51821|PROCESAMIENTO ELECTRÓNICO DE INFORMACIÓN, HOSPEDAJE DE PÁGINAS WEB Y OTROS SERVICIOS RELACIONADOS
51911|AGENCIAS NOTICIOSAS
51912|BIBLIOTECAS Y ARCHIVOS
51919|OTROS SERVICIOS DE SUMINISTRO DE INFORMACIÓN
52111|BANCA CENTRAL 
52211|BANCA MÚLTIPLE
52221|BANCA DE DESARROLLO
52222|FONDOS Y FIDEICOMISOS FINANCIEROS PARA EL DESARROLLO
52231|UNIONES DE CRÉDITO
52232|CAJAS DE AHORRO POPULAR
52239|OTRAS INSTITUCIONES DE AHORRO Y PRÉSTAMO
52241|ARRENDADORAS FINANCIERAS
52242|COMPAÑÍAS DE FACTORAJE FINANCIERO
52243|SOCIEDADES FINANCIERAS DE OBJETO LIMITADO
52244|COMPAÑÍAS DE AUTOFINANCIAMIENTO
52245|MONTEPÍOS
52249|OTRAS INSTITUCIONES DE INTERMEDIACIÓN CREDITICIA Y FINANCIERA NO BURSÁTIL
52251|SERVICIOS RELACIONADOS CON LA INTERMEDIACIÓN CREDITICIA
52311|CASAS DE BOLSA
52312|CASAS DE CAMBIO Y CENTROS CAMBIARIOS
52321|BOLSA DE VALORES
52391|SOCIEDADES DE INVERSIÓN
52392|ASESORÍA EN INVERSIONES
52399|OTROS SERVICIOS RELACIONADOS CON LA INTERMEDIACIÓN BURSÁTIL
52411|COMPAÑÍAS ESPECIALIZADAS EN SEGUROS DE VIDA
52412|COMPAÑÍAS DE SEGUROS NO ESPECIALIZADAS EN SEGUROS DE VIDA
52413|FONDOS DE ASEGURAMIENTO CAMPESINO
52414|COMPAÑÍAS AFIANZADORAS
52421|AGENTES, AJUSTADORES Y GESTORES DE SEGUROS Y FIANZAS
52422|ADMINISTRACIÓN DE CAJAS DE PENSIÓN Y DE SEGUROS INDEPENDIENTES
53111|ALQUILER SIN INTERMEDIACIÓN DE VIVIENDAS Y OTROS INMUEBLES
53121|INMOBILIARIAS Y CORREDORES DE BIENES RAÍCES
53131|SERVICIOS RELACIONADOS CON LOS SERVICIOS INMOBILIARIOS
53211|ALQUILER DE AUTOMÓVILES SIN CHOFER
53212|ALQUILER DE CAMIONES DE CARGA, AUTOBUSES Y REMOLQUES SIN CHOFER
53221|ALQUILER DE APARATOS ELÉCTRICOS Y ELECTRÓNICOS PARA EL HOGAR
53222|ALQUILER DE ROPA
53223|ALQUILER DE VIDEOCASETES Y DISCOS
53229|ALQUILER DE OTROS ARTÍCULOS PARA EL HOGAR
53231|CENTROS GENERALES DE ALQUILER
53241|ALQUILER DE MAQUINARIA Y EQUIPO PARA CONSTRUCCIÓN, MINERÍA, ACTIVIDADES FORESTALES Y TRANSPORTE, EXCEPTO TERRESTRE
53242|ALQUILER DE EQUIPO DE CÓMPUTO Y DE OTRAS MÁQUINAS Y MOBILIARIO DE OFICINA
53249|ALQUILER DE OTRA MAQUINARIA Y EQUIPO INDUSTRIAL, COMERCIAL Y DE SERVICIOS
53311|SERVICIOS DE ALQUILER DE MARCAS REGISTRADAS, PATENTES Y FRANQUICIAS
54111|BUFETES JURÍDICOS
54112|NOTARÍAS PÚBLICAS
54119|SERVICIOS DE APOYO PARA EFECTUAR TRÁMITES LEGALES
54121|SERVICIOS DE CONTABILIDAD, AUDITORÍA Y SERVICIOS RELACIONADOS
54131|SERVICIOS DE ARQUITECTURA
54132|SERVICIOS DE ARQUITECTURA DE PAISAJE Y URBANISMO
54133|SERVICIOS DE INGENIERÍA
54134|SERVICIOS DE DIBUJO
54135|SERVICIOS DE INSPECCIÓN DE EDIFICIOS
54136|SERVICIOS DE LEVANTAMIENTO GEOFÍSICO
54137|SERVICIOS DE ELABORACIÓN DE MAPAS
54138|LABORATORIOS DE PRUEBAS
54141|DISEÑO Y DECORACIÓN DE INTERIORES
54142|DISEÑO INDUSTRIAL
54143|DISEÑO GRÁFICO
54149|DISEÑO DE MODAS Y OTROS DISEÑOS ESPECIALIZADOS
54151|SERVICIOS DE CONSULTORÍA EN COMPUTACIÓN
54161|SERVICIOS DE CONSULTORÍA EN ADMINISTRACIÓN
54162|SERVICIOS DE CONSULTORÍA EN MEDIO AMBIENTE
54169|OTROS SERVICIOS DE CONSULTORÍA CIENTÍFICA Y TÉCNICA
54171|SERVICIOS DE INVESTIGACIÓN Y DESARROLLO EN CIENCIAS FÍSICAS, DE LA VIDA E INGENIERÍA
54172|SERVICIOS DE INVESTIGACIÓN Y DESARROLLO EN CIENCIAS SOCIALES Y HUMANIDADES
54181|AGENCIAS DE PUBLICIDAD
54182|AGENCIAS DE RELACIONES PÚBLICAS
54183|AGENCIAS DE COMPRA DE MEDIOS A PETICIÓN DEL CLIENTE
54184|AGENCIAS DE REPRESENTACIÓN DE MEDIOS
54185|AGENCIAS DE ANUNCIOS PUBLICITARIOS
54186|AGENCIAS DE PUBLICIDAD QUE OPERAN POR CORREO DIRECTO
54187|DISTRIBUCIÓN DE MATERIAL PUBLICITARIO
54189|OTROS SERVICIOS DE PUBLICIDAD
54191|SERVICIOS DE INVESTIGACIÓN DE MERCADOS Y ENCUESTAS DE OPINIÓN PÚBLICA
54192|SERVICIOS DE FOTOGRAFÍA
54193|SERVICIOS DE TRADUCCIÓN E INTERPRETACIÓN
54194|SERVICIOS VETERINARIOS
54199|OTROS SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS
55111|DIRECCIÓN DE CORPORATIVOS Y EMPRESAS
56111|SERVICIOS DE ADMINISTRACIÓN DE NEGOCIOS
56121|SERVICIOS COMBINADOS DE APOYO EN INSTALACIONES
56131|AGENCIAS DE COLOCACIÓN
56132|AGENCIAS DE EMPLEO TEMPORAL
56133|SUMINISTRO DE PERSONAL PERMANENTE
56141|SERVICIOS DE PREPARACIÓN DE DOCUMENTOS
56142|SERVICIOS DE CASETAS TELEFÓNICAS, RECEPCIÓN DE LLAMADAS Y PROMOCIÓN POR TELÉFONO
56143|SERVICIOS DE FOTOCOPIADO, FAX Y AFINES
56144|AGENCIAS DE COBRANZA
56145|DESPACHOS DE INVESTIGACIÓN DE SOLVENCIA FINANCIERA
56149|OTROS SERVICIOS DE APOYO SECRETARIAL Y SIMILARES
56151|AGENCIAS DE VIAJES
56152|ORGANIZACIÓN DE EXCURSIONES Y PAQUETES TURÍSTICOS PARA AGENCIAS DE VIAJES
56159|OTROS SERVICIOS DE RESERVACIONES
56161|SERVICIOS DE INVESTIGACIÓN Y DE PROTECCIÓN Y CUSTODIA, EXCEPTO MEDIANTE MONITOREO
56162|SERVICIOS DE PROTECCIÓN Y CUSTODIA MEDIANTE EL MONITOREO DE SISTEMAS DE SEGURIDAD
56171|SERVICIOS DE CONTROL Y EXTERMINACIÓN DE PLAGAS
56172|SERVICIOS DE LIMPIEZA DE INMUEBLES
56173|SERVICIOS DE INSTALACIÓN Y MANTENIMIENTO DE ÁREAS VERDES
56174|SERVICIOS DE LIMPIEZA DE TAPICERÍA, ALFOMBRAS Y MUEBLES
56179|OTROS SERVICIOS DE LIMPIEZA
56191|SERVICIOS DE EMPACADO Y ETIQUETADO
56192|ORGANIZADORES DE CONVENCIONES Y FERIAS COMERCIALES E INDUSTRIALES
56199|OTROS SERVICIOS DE APOYO A LOS NEGOCIOS
56211|MANEJO DE DESECHOS Y SERVICIOS DE REMEDIACIÓN
61111|ESCUELAS DE EDUCACIÓN PREESCOLAR
61112|ESCUELAS DE EDUCACIÓN PRIMARIA
61113|ESCUELAS DE EDUCACIÓN SECUNDARIA GENERAL
61114|ESCUELAS DE EDUCACIÓN SECUNDARIA TÉCNICA
61115|ESCUELAS DE EDUCACIÓN MEDIA TÉCNICA TERMINAL
61116|ESCUELAS DE EDUCACIÓN MEDIA SUPERIOR
61117|ESCUELAS QUE COMBINAN DIVERSOS NIVELES DE EDUCACIÓN
61118|ESCUELAS DE EDUCACIÓN ESPECIAL
61121|ESCUELAS DE EDUCACIÓN POSTBACHILLERATO NO UNIVERSITARIA
61131|ESCUELAS DE EDUCACIÓN SUPERIOR
61141|ESCUELAS COMERCIALES Y SECRETARIALES
61142|ESCUELAS DE COMPUTACIÓN
61143|ESCUELAS PARA LA CAPACITACIÓN DE EJECUTIVOS
61151|ESCUELAS DE OFICIOS
61161|ESCUELAS DE ARTE
61162|ESCUELAS DE DEPORTE
61163|ESCUELAS DE IDIOMAS
61169|OTROS SERVICIOS EDUCATIVOS
61171|SERVICIOS DE APOYO A LA EDUCACIÓN
62111|CONSULTORIOS MÉDICOS
62121|CONSULTORIOS DENTALES
62131|CONSULTORIOS DE QUIROPRÁCTICA
62132|CONSULTORIOS DE OPTOMETRÍA
62133|CONSULTORIOS DE PSICOLOGÍA
62134|CONSULTORIOS DE AUDIOLOGÍA Y DE TERAPIA OCUPACIONAL, FÍSICA Y DEL LENGUAJE
62139|OTROS CONSULTORIOS PARA EL CUIDADO DE LA SALUD
62141|CENTROS DE PLANIFICACIÓN FAMILIAR
62142|CENTROS DE ATENCIÓN MÉDICA EXTERNA PARA ENFERMOS MENTALES Y ADICTOS
62149|OTROS CENTROS PARA LA ATENCIÓN DE PACIENTES QUE NO REQUIEREN HOSPITALIZACIÓN
62151|LABORATORIOS MÉDICOS Y DE DIAGNÓSTICO
62161|SERVICIOS DE ENFERMERÍA A DOMICILIO
62191|SERVICIOS DE AMBULANCIAS
62199|SERVICIOS DE BANCOS DE ÓRGANOS, DE BANCOS DE SANGRE Y OTROS SERVICIOS AUXILIARES AL TRATAMIENTO MÉDICO
62211|HOSPITALES GENERALES
62221|HOSPITALES PSIQUIÁTRICOS Y PARA EL TRATAMIENTO POR ABUSO DE SUBSTANCIAS
62231|HOSPITALES DE OTRAS ESPECIALIDADES MÉDICAS
62311|RESIDENCIAS CON CUIDADOS DE ENFERMERAS PARA ENFERMOS CONVALECIENTES, EN REHABILITACIÓN, INCURABLES Y TERMINALES
62321|RESIDENCIAS PARA EL CUIDADO DE PERSONAS CON PROBLEMAS DE RETARDO MENTAL
62322|RESIDENCIAS PARA EL CUIDADO DE PERSONAS CON PROBLEMAS DE SALUD MENTAL Y ABUSO DE SUBSTANCIAS
62331|ASILOS Y OTRAS RESIDENCIAS PARA EL CUIDADO DE ANCIANOS Y DISCAPACITADOS
62399|ORFANATOS Y OTRAS RESIDENCIAS DE ASISTENCIA SOCIAL
62411|SERVICIOS DE ORIENTACIÓN Y TRABAJO SOCIAL PARA LA NIÑEZ Y LA JUVENTUD
62412|CENTROS DE ATENCIÓN Y CUIDADO DIURNO DE ANCIANOS Y DISCAPACITADOS
62419|OTROS SERVICIOS DE ORIENTACIÓN Y TRABAJO SOCIAL
62421|SERVICIOS DE ALIMENTACIÓN COMUNITARIOS
62422|REFUGIOS TEMPORALES COMUNITARIOS
62423|SERVICIOS DE EMERGENCIA COMUNITARIOS
62431|SERVICIOS DE CAPACITACIÓN PARA EL TRABAJO PARA PERSONAS DESEMPLEADAS, SUBEMPLEADAS O DISCAPACITADAS
62441|GUARDERÍAS
71111|COMPAÑÍAS DE TEATRO
71112|COMPAÑÍAS DE DANZA
71113|CANTANTES Y GRUPOS MUSICALES
71119|OTRAS COMPAÑÍAS Y GRUPOS DE ESPECTÁCULOS ARTÍSTICOS
71121|DEPORTISTAS Y EQUIPOS DEPORTIVOS PROFESIONALES Y SEMIPROFESIONALES
71131|PROMOTORES CON INSTALACIONES PARA LA PRESENTACIÓN DE ESPECTÁCULOS ARTÍSTICOS, DEPORTIVOS Y SIMILARES
71132|PROMOTORES DE ESPECTÁCULOS ARTÍSTICOS, DEPORTIVOS Y SIMILARES QUE NO CUENTAN CON INSTALACIONES PARA PRESENTARLOS
71141|AGENTES Y REPRESENTANTES DE ARTISTAS, DEPORTISTAS Y SIMILARES
71151|ARTISTAS Y TÉCNICOS INDEPENDIENTES
71211|MUSEOS
71212|SITIOS HISTÓRICOS
71213|JARDINES BOTÁNICOS Y ZOOLÓGICOS
71219|GRUTAS, PARQUES NATURALES Y OTROS SITIOS DEL PATRIMONIO NACIONAL
71311|PARQUES CON INSTALACIONES RECREATIVAS
71312|CASAS DE JUEGOS ELECTRÓNICOS
71321|CASINOS
71329|LOTERÍAS Y OTROS JUEGOS DE AZAR
71391|CAMPOS DE GOLF
71392|PISTAS PARA ESQUIAR
71393|MARINAS TURÍSTICAS
71394|CLUBES DEPORTIVOS, BALNEARIOS Y CENTROS DE ACONDICIONAMIENTO FÍSICO
71395|BOLICHES
71399|OTROS SERVICIOS RECREATIVOS
72111|HOTELES Y MOTELES, EXCEPTO HOTELES CON CASINO
72112|HOTELES CON CASINO
72119|CABAÑAS, VILLAS Y SIMILARES
72121|CAMPAMENTOS Y ALBERGUES RECREATIVOS
72131|PENSIONES Y CASAS DE HUÉSPEDES, Y DEPARTAMENTOS Y CASAS AMUEBLADOS CON SERVICIOS DE HOTELERÍA
72211|RESTAURANTES CON SERVICIO DE MESEROS
72221|RESTAURANTES DE AUTOSERVICIO Y DE COMIDA PARA LLEVAR
72231|SERVICIOS DE COMEDOR PARA EMPRESAS E INSTITUCIONES
72232|SERVICIOS DE PREPARACIÓN DE ALIMENTOS PARA OCASIONES ESPECIALES
72233|SERVICIOS DE PREPARACIÓN DE ALIMENTOS EN UNIDADES MÓVILES
72241|CENTROS NOCTURNOS, BARES, CANTINAS Y SIMILARES
81111|REPARACIÓN MECÁNICA Y ELÉCTRICA DE AUTOMÓVILES Y CAMIONES
81112|HOJALATERÍA, TAPICERÍA Y OTRAS REPARACIONES A LA CARROCERÍA DE AUTOMÓVILES Y CAMIONES
81119|OTROS SERVICIOS DE REPARACIÓN Y MANTENIMIENTO DE AUTOMÓVILES Y CAMIONES
81121|REPARACIÓN Y MANTENIMIENTO DE EQUIPO ELECTRÓNICO Y DE EQUIPO DE PRECISIÓN
81131|REPARACIÓN Y MANTENIMIENTO DE MAQUINARIA Y EQUIPO AGROPECUARIO, INDUSTRIAL, COMERCIAL Y DE SERVICIOS
81141|REPARACIÓN Y MANTENIMIENTO DE APARATOS ELÉCTRICOS PARA EL HOGAR Y PERSONALES
81142|REPARACIÓN DE TAPICERÍA DE MUEBLES PARA EL HOGAR
81143|REPARACIÓN DE CALZADO Y OTROS ARTÍCULOS DE PIEL Y CUERO
81149|REPARACIÓN Y MANTENIMIENTO DE OTROS ARTÍCULOS PARA EL HOGAR Y PERSONALES
81211|SALONES Y CLÍNICAS DE BELLEZA Y PELUQUERÍAS
81212|BAÑOS PÚBLICOS
81213|SANITARIOS PÚBLICOS Y BOLERÍAS
81221|LAVANDERÍAS Y TINTORERÍAS
81231|SERVICIOS FUNERARIOS
81232|ADMINISTRACIÓN DE CEMENTERIOS
81241|ESTACIONAMIENTOS Y PENSIONES PARA AUTOMÓVILES
81291|SERVICIOS DE REVELADO DE FOTOGRAFÍAS
81299|OTROS SERVICIOS PERSONALES
81311|ASOCIACIONES, ORGANIZACIONES Y CÁMARAS DE PRODUCTORES, COMERCIANTES Y PRESTADORES DE SERVICIOS
81312|ASOCIACIONES Y ORGANIZACIONES LABORALES Y SINDICALES
81313|ASOCIACIONES Y ORGANIZACIONES DE PROFESIONISTAS
81314|FEDERACIONES Y OTRAS ASOCIACIONES REGULATORIAS DE ACTIVIDADES RECREATIVAS
81321|ASOCIACIONES Y ORGANIZACIONES RELIGIOSAS
81322|ASOCIACIONES Y ORGANIZACIONES POLÍTICAS
81323|ASOCIACIONES Y ORGANIZACIONES CIVILES
81411|HOGARES CON EMPLEADOS DOMÉSTICOS
93111|ÓRGANOS LEGISLATIVOS
93121|ADMINISTRACIÓN PÚBLICA FEDERAL EN GENERAL
93122|ADMINISTRACIÓN PÚBLICA ESTATAL EN GENERAL
93123|ADMINISTRACIÓN PÚBLICA MUNICIPAL EN GENERAL
93131|REGULACIÓN Y FOMENTO FEDERAL DEL DESARROLLO ECONÓMICO
93132|REGULACIÓN Y FOMENTO ESTATAL DEL DESARROLLO ECONÓMICO
93133|REGULACIÓN Y FOMENTO MUNICIPAL DEL DESARROLLO ECONÓMICO
93141|IMPARTICIÓN DE JUSTICIA Y MANTENIMIENTO DE LA SEGURIDAD Y EL ORDEN PÚBLICO EN EL NIVEL FEDERAL
93142|IMPARTICIÓN DE JUSTICIA Y MANTENIMIENTO DE LA SEGURIDAD Y EL ORDEN PÚBLICO EN EL NIVEL ESTATAL
93143|IMPARTICIÓN DE JUSTICIA Y MANTENIMIENTO DE LA SEGURIDAD Y EL ORDEN PÚBLICO EN EL NIVEL MUNICIPAL
93151|REGULACIÓN Y FOMENTO FEDERAL DE ACTIVIDADES PARA MEJORAR Y PRESERVAR EL MEDIO AMBIENTE
93152|REGULACIÓN Y FOMENTO ESTATAL DE ACTIVIDADES PARA MEJORAR Y PRESERVAR EL MEDIO AMBIENTE
93153|REGULACIÓN Y FOMENTO MUNICIPAL DE ACTIVIDADES PARA MEJORAR Y PRESERVAR EL MEDIO AMBIENTE
93161|ACTIVIDADES ADMINISTRATIVAS FEDERALES DE INSTITUCIONES DE BIENESTAR SOCIAL
93162|ACTIVIDADES ADMINISTRATIVAS ESTATALES DE INSTITUCIONES DE BIENESTAR SOCIAL
93163|ACTIVIDADES ADMINISTRATIVAS MUNICIPALES DE INSTITUCIONES DE BIENESTAR SOCIAL
93171|RELACIONES EXTERIORES
93181|ACTIVIDADES DE SEGURIDAD NACIONAL
93211|ORGANISMOS INTERNACIONALES
93212|SEDES DIPLOMÁTICAS Y OTRAS UNIDADES EXTRATERRITORIALES
111110|Siembra, cultivo y cosecha de soya
111121|Siembra, cultivo y cosecha de cártamo
111122|Siembra, cultivo y cosecha de girasol
111129|Siembra, cultivo y cosecha anual de otras semillas oleaginosas
111131|Siembra, cultivo y cosecha de frijol
111132|Siembra, cultivo y cosecha de garbanzo
111139|Siembra, cultivo y cosecha de otras legumbres
111140|Siembra, cultivo y cosecha de trigo
111151|Siembra, cultivo y cosecha de maíz grano
111152|Siembra, cultivo y cosecha de maíz forrajero
111160|Siembra, cultivo y cosecha de arroz
111191|Siembra, cultivo y cosecha de sorgo grano
111192|Siembra, cultivo y cosecha de avena grano
111193|Siembra, cultivo y cosecha de cebada grano
111194|Siembra, cultivo y cosecha de sorgo forrajero
111195|Siembra, cultivo y cosecha de avena forrajera
111199|Siembra, cultivo y cosecha de otros cereales
111211|Siembra, cultivo y cosecha de jitomate o tomate rojo
111212|Siembra, cultivo y cosecha de chile
111213|Siembra, cultivo y cosecha de cebolla
111214|Siembra, cultivo y cosecha de melón o sandía
